,Text,Tag,Value,doc_id,ID,Prediction
88,法人と契約をする場合には、当該法人への再就職の状況、当該法人との間の取引等の状,,,300366256,300366256-89,
89,況について情報を公開するなどの取組を進めるとされている。,,,300366256,300366256-90,
90,これに基づき、以下のとおり、機構との関係に係る情報を当機構のホームページで,,,300366256,300366256-91,
91,公表することとするので、所要の情報の当方への提供及び情報の公表に同意の上で、応,,,300366256,300366256-92,
92,札若しくは応募又は契約の締結を行うこと。,,,300366256,300366256-93,
93,なお、案件への応札若しくは応募又は契約の締結をもって同意されたものとみなす。,,,300366256,300366256-94,
94,（１）公表の対象となる契約先,,,300366256,300366256-95,
95,次のいずれにも該当する契約先,,,300366256,300366256-96,
96,① 機構において役員を経験した者（役員経験者）が再就職していること又は課長,,,300366256,300366256-97,
97,相当職以上の職を経験した者（課長相当職以上経験者）が役員、顧問等として再,,,300366256,300366256-98,
98,就職していること,,,300366256,300366256-99,
99,② 機構との間の取引高が、総売上高又は事業収入の３分の１以上を占めている,,,300366256,300366256-100,
100,こと,,,300366256,300366256-101,
101,※予定価格が一定の金額を超えない契約や光熱水費の支出に係る契約等は対象外,,,300366256,300366256-102,
102,（２）公表する情報,,,300366256,300366256-103,
103,上記に該当する契約先について、契約ごとに、物品役務等の名称及び数量、契約,,,300366256,300366256-104,
104,締結日、契約先の名称、契約金額等と併せ、次に掲げる情報を公表する。,,,300366256,300366256-105,
105,① 機構の役員経験者及び課長相当職以上経験者（機構ＯＢ）の人数、職名及び機,,,300366256,300366256-106,
106,構における最終職名,,,300366256,300366256-107,
107,② 機構との間の取引高,,,300366256,300366256-108,
108,③ 総売上高又は事業収入に占める機構との間の取引高の割合が、次の区分のいずれかに該当する旨,,,300366256,300366256-109,
109,３分の１以上２分の１未満、２分の１以上３分の２未満又は３分の２以上,,,300366256,300366256-110,
110,④ 一者応札又は一者応募である場合はその旨,,,300366256,300366256-111,
111,（３）当方に提供していただく情報,,,300366256,300366256-112,
112,① 契約締結日時点で在職している機構ＯＢに係る情報（人数、現在の職名及び機,,,300366256,300366256-113,
113,構における最終職名等）,,,300366256,300366256-114,
114,② 直近の事業年度における総売上高又は事業収入及び機構との間の取引高,,,300366256,300366256-115,
115,（４）公表日,,,300366256,300366256-116,
116,契約締結日の翌日から起算して原則として７２日以内（４月に締結した契約につ,,,300366256,300366256-117,
117,いては原則として９３日以内）,,,300366256,300366256-118,
0,入 札 公 告,,,300366342,300366342-1,
1,次のとおり一般競争入札に付します。,,,300366342,300366342-2,
2,令和２年２月２８日,公告日,令和2年2月28日,300366342,300366342-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366342,300366342-4,
4,契約担当役 理事 定光 裕樹,,,300366342,300366342-5,
5,１．一般競争入札に付する事項,,,300366342,300366342-6,
6,（１） 件名,,,300366342,300366342-7,
7,令和２年度役職員の海外出張等に係る海外旅行傷害保険,入札件名,令和2年度役職員の海外出張等に係る海外旅行傷害保険,300366342,300366342-8,
8,（２） 内容,,,300366342,300366342-9,
9,独立行政法人石油天然ガス・金属鉱物資源機構の役職員等の海外出張等に係る海外,,,300366342,300366342-10,
10,旅行傷害保険企業包括契約,,,300366342,300366342-11,
11,なお、詳細は入札説明書による。,,,300366342,300366342-12,
12,（３） 契約期間,,,300366342,300366342-13,
13,令和２年４月１日午前０時から令和３年３月３１日午後１２時までの１年間,調達年度;調達終了日;調達開始日,令和2年4;令和3年3月31日午後12時まで;令和2年4月1日午前0時,300366342,300366342-14,
14,（４） 入札方法,,,300366342,300366342-15,
15,入札金額は、入札説明書に示す海外出張等に係る保険料の総価をもって行う。,,,300366342,300366342-16,
16,なお、入札金額については、本保険契約が消費税及び地方消費税の対象とならない,,,300366342,300366342-17,
17,ことから、見積もった価格の総額を入札書に記載すること。,,,300366342,300366342-18,
18,保険料の算出は、入札説明書で示す算出用資料を基に計算するものとし、保険料の,,,300366342,300366342-19,
19,見積もりにあたっては入札書に算出用資料を添えて提出するものとする。,,,300366342,300366342-20,
20,２．競争に参加する者に必要な資格等に関する事項,,,300366342,300366342-21,
21,下記全ての条件を満たすものとする。,,,300366342,300366342-22,
22,（１） 独立行政法人石油天然ガス・金属鉱物資源機構の「競争参加者の資格に関する公示」,,,300366342,300366342-23,
23,の「３競争に参加することができない者」に該当しない者であること。,,,300366342,300366342-24,
24,（２） 令和01・02・03年度（平成31・32・33年度）競争参加資格（全省庁統一資格）の「役,,,300366342,300366342-25,
25,務の提供等」において、「Ａ」若しくは「Ｂ」の等級に格付けされている者、又は当該,,,300366342,300366342-26,
26,競争参加資格を有していない者で入札日前日までに競争参加資格審査を受け、当該等,,,300366342,300366342-27,
27,級に格付けされた者であること。,,,300366342,300366342-28,
28,（３） 現在、国又は政府関係機関等から補助金交付の停止又は契約に係る指名停止等の行政,,,300366342,300366342-29,
29,処分を受けていないこと,,,300366342,300366342-30,
30,（４） 保険業法（平成７年６月７日法律第１０５号）に基づき損害保険業免許を受けた者で,,,300366342,300366342-31,
31,あること。,,,300366342,300366342-32,
32,（５） 本公告日時点における米国スタンダード＆プアーズ社の保険財務力格付けが「Ａ」以,,,300366342,300366342-33,
33,上の損害保険会社であること。,,,300366342,300366342-34,
34,３．一般競争入札参加の申し出,,,300366342,300366342-35,
35,一般競争に参加しようとする者は、下記４．（１）において入札説明書の交付を受けた上,,,300366342,300366342-36,
36,で、一般競争入札参加申請書を、下記の提出期限及び提出方法にて提出すること。なお、競,,,300366342,300366342-37,
37,争に参加する者に必要な資格等について確認を行い、上記２．（１）から（５）に該当する者,,,300366342,300366342-38,
38,に限り入札参加の対象とする。,,,300366342,300366342-39,
39,提出期限 ： 令和２年３月１３日（金）まで,資格申請締切日時,令和2年3月13日(金)まで,300366342,300366342-40,
40,提出方法 ： ４．（１）に示す場所へ提出。（郵送可。ただし、提出期限に必着のこと。）,,,300366342,300366342-41,
41,確認方法 ： 入札参加資格がないと認めた者にだけ、一般競争入札参加資格者不確認通知書を令和２年３月１６日（月）１２時００分までにFAXにて送信する。,資格申請締切日時,2年3月16日(月)12時00分,300366342,300366342-42,
42,４．契約条項を示す場所,,,300366342,300366342-44,
43,（１） 契約条項を示す場所及び問い合わせ先,,,300366342,300366342-45,
44,問い合わせ期間については、本公告の日から令和２年３月１２日（木）１２時００分までとする。,入札書締切日時,令和2年3月12日(木)12時00分,300366342,300366342-46,
45,〒105-0001 東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング,入札書送付先;資格申請送付先;開札場所,105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツイン;-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツイン;105-0001東京都港区虎ノ門二丁目10番1号,300366342,300366342-48,
46,独立行政法人石油天然ガス・金属鉱物資源機構,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,行政法人石油天然ガス・金属鉱物資源機構総務部管理課鈴木、;独立行政法人石油天然ガス・金属鉱物資源機構総務部管理課鈴木、;ツインビルディング独立行政法人石油天然ガス・金属鉱物資源機構総務部管理課鈴木、神保,300366342,300366342-49,
47,総務部管理課 鈴木、神保,,,300366342,300366342-50,
48,Email：anzen@jogmec.go.jp,,,300366342,300366342-51,
49,（２） 入札説明書の交付方法,,,300366342,300366342-52,
50,上記（１）において交付する。,,,300366342,300366342-53,
51,（３） 入札及び開札の日時及び場所,,,300366342,300366342-54,
52,令和２年３月１９日（木）１１時３０分,開札日時,令和2年3月19日(木)11時30分,300366342,300366342-55,
53,〒105-0001 東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング,開札場所,〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング独立行政法人石油天然ガス・金属鉱物資源機構2階会議室,300366342,300366342-56,
54,独立行政法人石油天然ガス・金属鉱物資源機構 ２階会議室,,,300366342,300366342-57,
55,５．入札保証金及び契約保証金に関する事項,,,300366342,300366342-58,
56,全額免除,,,300366342,300366342-59,
57,６．その他必要な事項,,,300366342,300366342-60,
58,（１） 入札の無効,,,300366342,300366342-61,
59,競争に参加する資格を有しない者がした入札及び入札の条件に違反した入札は無効と,,,300366342,300366342-62,
60,する。,,,300366342,300366342-63,
61,（２） 落札者の決定方法,,,300366342,300366342-64,
62,予定価格の制限の範囲内で最低価格をもって有効な入札を行った者を落札者とする。,,,300366342,300366342-65,
63,ただし、落札者となるべき者の入札価格によっては、その者により当該契約の内容に,,,300366342,300366342-66,
64,適合した履行がなされないおそれがあると認められるとき、又はその者と契約するこ,,,300366342,300366342-67,
65,とが公正な取引の秩序を乱すこととなるおそれがあって著しく不適当であると認めら,,,300366342,300366342-68,
66,れるときは、予定価格の範囲内の価格をもって入札をした他の者のうち、最低の価格,,,300366342,300366342-69,
67,をもって入札をしたものを落札者とすることがある。,,,300366342,300366342-70,
68,（３） 契約の公表,,,300366342,300366342-71,
69,落札者は、本契約の名称、契約金額並びに落札者の氏名及び住所等が公表されること,,,300366342,300366342-72,
70,に同意するものとする。,,,300366342,300366342-73,
71,（４） 本事業に係る契約締結は、当該契約に係る令和２年度予算が成立し、予算配賦がなさ,,,300366342,300366342-74,
72,れることを条件とする。予算状況により業務内容が変更となる場合がある。,,,300366342,300366342-75,
73,（５） 契約書については落札者の約款によるものとするが、別途、案により「令和２年度役,,,300366342,300366342-76,
74,職員の海外出張等に係る海外旅行傷害保険の企業包括契約の違約金等に関する特約条,,,300366342,300366342-77,
75,項」を締結する。,,,300366342,300366342-78,
76,○契約の公表に係る留意事項,,,300366342,300366342-79,
77,独立行政法人が行う契約については、「独立行政法人の事務・事業の見直しの基本方針」（平,,,300366342,300366342-80,
78,成２２年１２月７日閣議決定）において、独立行政法人と一定の関係を有する法人と契約をす,,,300366342,300366342-81,
79,る場合には、当該法人への再就職の状況、当該法人との間の取引等の状況について情報を公開,,,300366342,300366342-82,
80,するなどの取組を進めるとされているところです。,,,300366342,300366342-83,
81,これに基づき、以下のとおり、当機構との関係に係る情報を当機構のホームページで公表す,,,300366342,300366342-84,
82,ることとしますので、所要の情報の当方への提供及び情報の公表に同意の上で、応札若しくは,,,300366342,300366342-85,
83,応募又は契約の締結を行っていただくよう御理解と御協力をお願いいたします。,,,300366342,300366342-86,
84,なお、案件への応札若しくは応募又は契約の締結をもって同意されたものとみなさせていた,,,300366342,300366342-87,
85,だきますので、ご了知願います。,,,300366342,300366342-88,
86,（１）公表の対象となる契約先,,,300366342,300366342-89,
87,次のいずれにも該当する契約先,,,300366342,300366342-90,
88,① 当機構において役員を経験した者（役員経験者）が再就職していること又は課長相当,,,300366342,300366342-91,
89,職以上の職を経験した者（課長相当職以上経験者）が役員、顧問等として再就職して,,,300366342,300366342-92,
90,いること,,,300366342,300366342-93,
91,② 当機構との間の取引額が、総売上高又は事業収入の３分の１以上を占めていること,,,300366342,300366342-94,
92,※ 予定価格が一定の金額を超えない契約や光熱水費の支出に係る契約等は対象外,,,300366342,300366342-95,
93,（２）公表する情報,,,300366342,300366342-96,
94,上記に該当する契約先について、契約ごとに、物品役務等の名称及び数量、契約締結日、,,,300366342,300366342-97,
95,契約先の名称、契約金額等と併せ、次に掲げる情報を公表します。,,,300366342,300366342-98,
96,① 当機構の役員経験者及び課長相当職以上経験者（当機構ОＢ）の人数、職名及び当機構,,,300366342,300366342-99,
97,における最終職名,,,300366342,300366342-100,
98,② 当機構との間の取引高,,,300366342,300366342-101,
99,③ 総売上高又は事業収入に占める当機構との間の取引高の割合が、次の区分のいずれかに,,,300366342,300366342-102,
100,該当する旨,,,300366342,300366342-103,
101,３分の１以上２分の１未満、２分の１以上３分の２未満又は３分の２以上,,,300366342,300366342-104,
102,④ 一者応札又は一者応募である場合はその旨,,,300366342,300366342-105,
103,（３）当方に提供していただく情報,,,300366342,300366342-106,
104,① 契約締結日時点で在職している当機構ＯＢに係る情報（人数、現在の職名及び当機構に,,,300366342,300366342-107,
105,おける最終職名等）,,,300366342,300366342-108,
106,② 直近の事業年度における総売上高又は事業収入及び当機構との間の取引高,,,300366342,300366342-109,
107,（４）公表日,,,300366342,300366342-110,
108,契約締結日の翌日から起算して原則として７２日以内（４月に締結した契約については原,,,300366342,300366342-111,
109,則として９３日以内）,,,300366342,300366342-112,
0,入 札 公 告,,,300366363,300366363-1,
1,次のとおり一般競争入札に付します。,,,300366363,300366363-2,
2,令和２年３月３日,公告日,令和2年3月3日,300366363,300366363-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366363,300366363-4,
4,契約担当役 金属・石炭事業支援本部長 池田 肇,,,300366363,300366363-5,
5,１. 競争入札に付する事項,,,300366363,300366363-6,
6,（１） 件名,,,300366363,300366363-7,
7,令和2年度「モザンビーク石炭産業人材育成事業（招聘研修・専門家派遣研修）」に係るポルトガル語通訳等業務の一般競争入札の実施について,入札件名,令和2年度「モザンビーク石炭産業人材育成事業(招聘研修・専門家派遣研修)」に係るポルトガル語通訳等業務の一般競争入札の実施について,300366363,300366363-8,
8,（２） 内容,,,300366363,300366363-10,
9,詳細は仕様書による。,,,300366363,300366363-11,
10,（３） 契約期間,,,300366363,300366363-12,
11,契約締結日から令和２年１１月２７日,調達終了日;調達開始日,令和2年11月27日;契約締結日から,300366363,300366363-13,
12,（４） 入札方法,,,300366363,300366363-14,
13,一般競争入札,,,300366363,300366363-15,
14,入札金額は以下の単価に当機構が提示する予定数量を乗じて計算した総価で行い、,,,300366363,300366363-16,
15,当該総価を以下の単価と併せて記載すること。,,,300366363,300366363-17,
16,【請負業務単価（国内は課税対象とする）】,,,300366363,300366363-18,
17, 国内通常業務通訳料（拘束8時間/実働7時間）1日あたりの単価,,,300366363,300366363-19,
18, 国内半日業務通訳料（実働4時間未満）1日あたりの単価,,,300366363,300366363-20,
19, 国内時間外通訳料 １時間あたりの単価,,,300366363,300366363-21,
20, 海外通常業務通訳料（拘束8時間/実働7時間）1日あたりの単価,,,300366363,300366363-22,
21, 海外半日業務通訳料（実働4時間未満）1日あたりの単価,,,300366363,300366363-23,
22, 海外時間外通訳料 １時間あたりの単価,,,300366363,300366363-24,
23, 海外業務拘束費（移動、休日）1日あたりの単価,,,300366363,300366363-25,
24, 国内業務拘束費（移動、休日）1日あたりの単価,,,300366363,300366363-26,
25, 日→葡翻訳料1単位（400文字）あたりの単価,,,300366363,300366363-27,
26, 葡→日翻訳料1単位（200ワード）あたりの単価,,,300366363,300366363-28,
27,※ 通訳対象日及び業務拘束日に発生する日当等の経費はすべて 1 日あたりの単価,,,300366363,300366363-29,
28,に含めること。,,,300366363,300366363-30,
29,なお、落札決定に当たっては入札書に記載された金額をもって落札価格とするの,,,300366363,300366363-31,
30,で、入札者は、課税対象外の金額は見積もった金額とし、課税対象の金額は消費税,,,300366363,300366363-32,
31,及び地方消費税に係る課税事業者であるか免税事業者であるかを問わず、見積った,,,300366363,300366363-33,
32,価格の１１０分の１００に相当する金額として、入札書に記載するものとする。,,,300366363,300366363-34,
33,２. 競争に参加する者に必要な資格に関する事項,,,300366363,300366363-35,
34,下記全ての条件を満たすものとする。,,,300366363,300366363-36,
35,（１） 独立行政法人石油天然ガス・金属鉱物資源機構の「競争参加者の資格に関する,,,300366363,300366363-37,
36,公示」の「３競争に参加することができない者」に該当しない者であること,,,300366363,300366363-38,
37,（２） 参加者資格に関しては、国の令和０１・０２・０３年度（平成３１・３２・３,,,300366363,300366363-39,
38,３年度）競争参加資格（全省庁統一資格）のうち、｢役務の提供等｣において、,,,300366363,300366363-40,
39,「Ａ」、「Ｂ」又は「Ｃ」の等級に格付けされている者であること。,,,300366363,300366363-41,
40,（３） 現在、国又は政府関係機関等から補助金交付の停止又は契約に係る指名停止等,,,300366363,300366363-42,
41,の行政処分を受けていないこと。,,,300366363,300366363-43,
42,（４） 会社として十分な実施体制及び管理体制を有し、以下の要件を満たすこと。,,,300366363,300366363-44,
43,① 過去５年間に複数の日葡通訳派遣実績を有していること。,,,300366363,300366363-45,
44,② 十分な日葡翻訳実績を有していること。,,,300366363,300366363-46,
45,③ 不測の事態があっても必要な通訳者を確実に派遣できる体制であること。,,,300366363,300366363-47,
46,④ 機構との連絡・調整につき、迅速な対応ができるとともに、担当者不在の,,,300366363,300366363-48,
47,場合も十分なフォローアップ体制を有していること。,,,300366363,300366363-49,
48,（５） 派遣通訳予定者が業務遂行に十分な以下の能力、経験等を有すること。なお、,,,300366363,300366363-50,
49,①及び②については、派遣予定者が複数の場合、各人が以下の要件を満たすこ,,,300366363,300366363-51,
50,ととする。,,,300366363,300366363-52,
51,① 過去１０年以上の日葡通訳実績を有していること。,,,300366363,300366363-53,
52,② 以下のいずれかの要件を満たすこと。,,,300366363,300366363-54,
53, 鉱物資源、石炭、エネルギーのいずれかの分野の日葡通訳実績を有す,,,300366363,300366363-55,
54,ること,,,300366363,300366363-56,
55, 官公庁や独立行政法人等の政府関係機関にて複数の日葡通訳実績を有,,,300366363,300366363-57,
56,すること,,,300366363,300366363-58,
57,③ 専門家派遣研修における派遣通訳者は、現地モザンビークでの日葡通訳実,,,300366363,300366363-59,
58,績を有すること。,,,300366363,300366363-60,
59,（６） 翻訳予定者が過去５年以上の日葡翻訳実績を有していること。,,,300366363,300366363-61,
60,（７） 下記３．（３）に示す個別入札説明を期限までに受けた者。（入札説明会は実施,,,300366363,300366363-62,
61,しない）,,,300366363,300366363-63,
62,（８） 下記の３．契約条項を示す場所等（４）に記載する資格審査書類を令和２年４月２日（木）１２時までに、指定の場所に提出した者であること。本入札に参加する資格を有しない者については、令和２年４月３日（金）１２時までに資格を有しない旨通知する。,資格申請締切日時,令和2年4月2日(木)12時,300366363,300366363-64,
63,３. 契約条項を示す場所等,,,300366363,300366363-68,
64,（１） 契約条項を示す場所及び問い合わせ先,,,300366363,300366363-69,
65,〒105-0001,,,300366363,300366363-70,
66,東京都港区虎ノ門二丁目１０番１号 虎ノ門ツインビルディング,入札書送付先;資格申請送付先,105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツイン;先〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング独立,300366363,300366363-71,
67,独立行政法人 石油天然ガス・金属鉱物資源機構,,,300366363,300366363-72,
68,石炭開発部 石炭技術課 池田 真奈美、辻本 譲、一戸 孝之,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構石炭開発部石炭技術課池田真奈美、辻本譲、一戸孝之;独立行政法人石油天然ガス・金属鉱物資源機構石炭開発部石炭技術課池田真奈美、辻本譲、一戸孝之;ビルディング独立行政法人石油天然ガス・金属鉱物資源機構石炭開発部石炭技術課池田真奈美、辻本譲、一戸孝之,300366363,300366363-73,
69,Tel 03-6758-8491 Fax 03-6758-8086,質問箇所TEL/FAX,Tel03-6758-8491Fax03-6758-8086,300366363,300366363-74,
70,E-mail：coal-training@jogmec.go.jp,,,300366363,300366363-75,
71,（２） 入札説明書の交付,,,300366363,300366363-76,
72,下記（３）の期限までに個別入札説明を受けた者に交付する。,,,300366363,300366363-77,
73,（３） 個別入札説明,,,300366363,300366363-78,
74,入札公告後～（４）資格審査書類提出期限２日前までの期間に個別入札説明を実施,,,300366363,300366363-79,
75,する（メールもしくは必要に応じて面談）。,,,300366363,300366363-80,
76,希望者は（１）の問い合わせ先に連絡し、調整を行う。,,,300366363,300366363-81,
77,（４） 資格審査書類提出期限,,,300366363,300366363-82,
78,令和２年４月２日（木）１２時必着にて、下記の提出書類を郵送、宅配便若しくは持込により提出のこと。提出先は前述（１）のとおり。なお、郵送若しくは宅配便の場合は発送した旨を、持参する場合には持参する旨を前述（１）へ電話にて連絡すること。,資格申請締切日時,令和2年4月2日(木)12時必,300366363,300366363-83,
79,ア. 提出書類,,,300366363,300366363-87,
80, 一般競争入札参加申請書（様式１） １部,,,300366363,300366363-88,
81,入札参加者は、代表権を有する者又は代表権を有する者から本契約に関する一切,,,300366363,300366363-89,
82,の権限を委任された者（以下「代理人」という。）を申請者とすること。共同企,,,300366363,300366363-90,
83,業体にあっては代表会社の代表者名で申請することとし、共同企業体結成に係る,,,300366363,300366363-91,
84,協定書の写しを添付するものとする。,,,300366363,300366363-92,
85, 全省庁統一資格の資格決定通知書の写し １部,,,300366363,300366363-93,
86,共同企業体にあっては代表会社及び全ての構成員の資格決定通知書の写し。,,,300366363,300366363-94,
87, 会社としての実績及び体制等に関する以下の書類 各１部,,,300366363,300366363-95,
88, 過去 5 年間の日葡通訳派遣実績,,,300366363,300366363-96,
89, 過去の日葡翻訳実績（5年程度、件数のみで可）,,,300366363,300366363-97,
90, ２．（４）③及び④の内容が含まれた実施体制及び管理体制,,,300366363,300366363-98,
91, 派遣通訳予定者に関する以下の書類 各１部,,,300366363,300366363-99,
92, 経歴及びこれまでの日葡通訳実績（過去15年程度で可）,,,300366363,300366363-100,
93, ２．（５）②に該当する日葡通訳実績（「これまでの日葡実績」に含めてもよ,,,300366363,300366363-101,
94,い）,,,300366363,300366363-102,
95, 専門家派遣研修の派遣通訳予定者については、２．（５）③に該当する日葡,,,300366363,300366363-103,
96,通訳実績（「これまでの日葡実績」に含めてもよい）,,,300366363,300366363-104,
97, 翻訳予定者に関する以下の書類,,,300366363,300366363-105,
98,・ 経歴及びこれまでの日葡翻訳実績（5年程度、一部抜粋でも可。派遣通訳予,,,300366363,300366363-106,
99,定者が翻訳を行う場合には、通訳実績と併せての記載でもよい）,,,300366363,300366363-107,
100,※ 郵送、宅配便の場合、封筒に「令和 2 年度モザンビーク石炭産業人材育成事,,,300366363,300366363-108,
101,業（招聘研修・専門家派遣研修）」に係るポルトガル語通訳等業務に係る提出,,,300366363,300366363-109,
102,書類」と明記すること。,,,300366363,300366363-110,
103,※ 派遣通訳予定者及び翻訳予定者が複数名の場合は、全員分の書類を提出する。,,,300366363,300366363-111,
104,イ. 資格審査提出書類受理証の交付,,,300366363,300366363-112,
105,提出書類を受理した証として、機構は資格審査提出書類受理証（入札公告 別紙）,,,300366363,300366363-113,
106,を発行する。,,,300366363,300366363-114,
107,（５） 質問受付期間,,,300366363,300366363-115,
108,入札説明書、仕様書等に関する質問は令和２年４月２日（木）１７時までとする。,質問票締切日時,令和2年4月2日(木)17時,300366363,300366363-116,
109,質問先は前述（１）のとおり。,,,300366363,300366363-117,
110,（６） 入札時提出書類及び開札の日時及び場所,,,300366363,300366363-118,
111,令和２年４月６日（月） １４時００分,入札書締切日時;開札日時,和2年4月6日(月)14時00;令和2年4月6日(月)14時00分,300366363,300366363-119,
112,〒105-0001,,,300366363,300366363-120,
113,東京都港区虎ノ門二丁目１０番１号 虎ノ門ツインビルディング,入札書送付先;開札場所,〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツイン;〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング独立行政法人石油天然ガス・金属鉱物資源機構15A会議室,300366363,300366363-121,
114,独立行政法人 石油天然ガス・金属鉱物資源機構 １５Ａ会議室,入札書送付先部署/担当者名,独立行政法人石油天然ガス・金属鉱物資源機構15A,300366363,300366363-122,
115,※ 日時・時間を変更する場合には、入札参加者に対して事前に連絡する。,,,300366363,300366363-123,
116,入札にあたっては以下の①から⑤の書類を提出するものとする。ただし、郵,,,300366363,300366363-124,
117,送及び宅配便による入札は認めない。,,,300366363,300366363-125,
118,① 印鑑証明書 １部,,,300366363,300366363-126,
119,原本（コピー不可）で、発行日から３か月以内のもの。,,,300366363,300366363-127,
120,単独入札参加者にあっては代表者、共同企業体にあっては代表会社の代表者。,,,300366363,300366363-128,
121,② 委任状（様式３） １部,,,300366363,300366363-129,
122,単独入札参加者にあっては代表者、共同企業体にあっては代表会社の代表者が本,,,300366363,300366363-130,
123,件に係る入札及び辞退を代理人に行わせる場合に必要。代表者が入札する場合に,,,300366363,300366363-131,
124,は不要（入札公告 参考１を参照）。,,,300366363,300366363-132,
125,③ 入札書（様式２）,,,300366363,300366363-133,
126,代理人が入札を行う場合には、代理人の委任状の印と入札書の印が一致すること。,,,300366363,300366363-134,
127,なお、再入札に備えて入札書は複数枚持参しておくこと。,,,300366363,300366363-135,
128,④ 代表者が入札書を持参する場合は公的身分証明書。,,,300366363,300366363-136,
129,⑤ 辞退届（様式４） １部,,,300366363,300366363-137,
130,入札を辞退する場合に必要となる。,,,300366363,300366363-138,
131,４. 入札保証金及び契約保証金に関する事項,,,300366363,300366363-139,
132,全額免除,,,300366363,300366363-140,
133,５. その他必要な事項,,,300366363,300366363-141,
134,（１） 入札の無効,,,300366363,300366363-142,
135,競争に参加する資格を有しない者がした入札及び入札の条件に違反した入札は,,,300366363,300366363-143,
136,無効とする。,,,300366363,300366363-144,
137,（２） 契約書作成の要否 要,,,300366363,300366363-145,
138,契約書書式は入札説明書参照のこと,,,300366363,300366363-146,
139,（３） 落札者の決定方法,,,300366363,300366363-147,
140,予定価格の制限の範囲内で有効な入札を行った者のうち、当機構が提示する予,,,300366363,300366363-148,
141,定数量に単価を乗じて計算した総価が最も低い価格をもって入札した者を落札者,,,300366363,300366363-149,
142,とする。なお、入札書には単価を併せて記載すること。,,,300366363,300366363-150,
143,○契約の公表に係る留意事項,,,300366363,300366363-151,
144,独立行政法人が行う契約については、「独立行政法人の事務・事業の見直しの基本方針」,,,300366363,300366363-152,
145,（平成２２年１２月７日閣議決定）において、独立行政法人と一定の関係を有する法人と,,,300366363,300366363-153,
146,契約をする場合には、当該法人への再就職の状況、当該法人との間の取引等の状況につい,,,300366363,300366363-154,
147,て情報を公開するなどの取組を進めるとされているところです。,,,300366363,300366363-155,
148,これに基づき、以下のとおり、当機構との関係に係る情報を当機構のホームページで公,,,300366363,300366363-156,
149,表することとしますので、所要の情報の当方への提供及び情報の公表に同意の上で、応札,,,300366363,300366363-157,
150,若しくは応募又は契約の締結を行っていただくよう御理解と御協力をお願いいたします。,,,300366363,300366363-158,
151,なお、案件への応札若しくは応募又は契約の締結をもって同意されたものとみなさせて,,,300366363,300366363-159,
152,いただきますので、御了知願います。,,,300366363,300366363-160,
153,（１）公表の対象となる契約先,,,300366363,300366363-161,
154,次のいずれにも該当する契約先,,,300366363,300366363-162,
155,① 当機構において役員を経験した者（役員経験者）が再就職していること又は課長,,,300366363,300366363-163,
156,相当職以上の職を経験した者（課長相当職以上経験者）が役員、顧問等として再就,,,300366363,300366363-164,
157,職していること,,,300366363,300366363-165,
158,② 当機構との間の取引高が、総売上高又は事業収入の３分の１以上を占めているこ,,,300366363,300366363-166,
159,と,,,300366363,300366363-167,
160,※ 予定価格が一定の金額を超えない契約や光熱水費の支出に係る契約等は対象外,,,300366363,300366363-168,
161,（２）公表する情報,,,300366363,300366363-169,
162,上記に該当する契約先について、契約ごとに、物品役務等の名称及び数量、契約締,,,300366363,300366363-170,
163,結日、契約先の名称、契約金額等と併せ、次に掲げる情報を公表します。,,,300366363,300366363-171,
164,① 当機構の役員経験者及び課長相当職以上経験者（当機構ＯＢ）の人数、職名及び,,,300366363,300366363-172,
165,当機構における最終職名,,,300366363,300366363-173,
166,② 当機構との間の取引高,,,300366363,300366363-174,
167,③ 総売上高又は事業収入に占める当機構との間の取引高の割合が、次の区分のいず,,,300366363,300366363-175,
168,れかに該当する旨,,,300366363,300366363-176,
169,３分の１以上２分の１未満、２分の１以上３分の２未満又は３分の２以上,,,300366363,300366363-177,
170,④ 一者応札又は一者応募である場合はその旨,,,300366363,300366363-178,
171,（３）当方に提供していただく情報,,,300366363,300366363-179,
172,① 契約締結日時点で在職している当機構ＯＢに係る情報（人数、現在の職名及び当,,,300366363,300366363-180,
173,機構における最終職名等）,,,300366363,300366363-181,
174,② 直近の事業年度における総売上高又は事業収入及び当機構との間の取引高,,,300366363,300366363-182,
175,（４）公表日,,,300366363,300366363-183,
176,契約締結日の翌日から起算して原則として７２日以内（４月に締結した契約につい,,,300366363,300366363-184,
